epoch,loss
1,0.6923944173956946
2,0.6338552528148075
3,0.42307389168430576
4,0.27185012164304584
5,0.205521894873475
6,0.1699428430778517
7,0.14629968496964132
8,0.12789437533925763
9,0.11249338331625616
10,0.09986365886686517
11,0.08871867990107846
12,0.08031832834156297
13,0.07275520929758497
14,0.06674249349630994
15,0.06159743546045941
16,0.05770183869188638
17,0.05403903137436874
18,0.051414631253523795
19,0.04978486957202712
20,0.04847341652611177
21,0.04730004736845442
