entity,id
DB08350,5263
DB04878,5264
DB04911,5265
DB04137,5266
DB12192,5267
DB03531,5268
DB08657,5269
DB01882,5270
DB14072,5271
DB07924,5272
DB05771,5273
DB04151,5274
DB12732,5275
DB07854,5276
DB02175,5277
DB04741,5278
SMP14353,5279
DB05369,5280
DB04075,5281
DB12576,5282
DB03742,5283
DB03309,5284
DB05124,5285
DB00995,5286
DB03541,5287
DB04862,5288
DB01917,5289
DB03956,5290
DB07513,5291
SMP00393,5292
DB05607,5293
SMP00354,5294
SMP00719,5295
DB11266,5296
DB11927,5297
DB04680,5298
DB08874,5299
DB05656,5300
SMP00404,5301
DB08935,5302
DB09045,5303
DB11148,5304
DB01057,5305
DB07688,5306
DB02007,5307
DB06410,5308
DB09007,5309
DB12631,5310
DB05073,5311
DB05147,5312
DB00969,5313
DB11246,5314
SMP13230,5315
DB00070,5316
DB07339,5317
DB12439,5318
DB05055,5319
DB13074,5320
DB11958,5321
DB12483,5322
DB13064,5323
SMP00303,5324
DB11747,5325
DB07239,5326
DB06740,5327
DB03879,5328
DB09083,5329
DB12309,5330
DB07881,5331
DB00761,5332
DB12564,5333
DB06703,5334
DB11746,5335
DB09241,5336
DB10834,5337
DB06479,5338
DB08267,5339
DB06194,5340
DB06495,5341
SMP00531,5342
DB12944,5343
SMP63629,5344
DB05686,5345
DB13707,5346
DB12029,5347
SMP00811,5348
SMP02391,5349
SMP00436,5350
DB01480,5351
DB12870,5352
DB00523,5353
DB11072,5354
DB07599,5355
DB07146,5356
DB01285,5357
DB03495,5358
DB08395,5359
DB01190,5360
SMP63603,5361
DB00744,5362
DB02851,5363
DB13082,5364
SMP00642,5365
DB00756,5366
DB12023,5367
SMP01023,5368
DB12665,5369
DB00406,5370
DB12624,5371
DB00104,5372
SMP13124,5373
DB08316,5374
DB04207,5375
SMP02324,5376
SMP13038,5377
DB11158,5378
DB14181,5379
DB02855,5380
DB00950,5381
DB07142,5382
DB14155,5383
SMP63475,5384
DB04457,5385
DB13266,5386
DB04952,5387
SMP02552,5388
DB05116,5389
SMP00454,5390
DB03385,5391
SMP59058,5392
DB05203,5393
SMP12833,5394
DB10417,5395
DB12734,5396
DB13189,5397
DB13886,5398
DB13950,5399
DB03653,5400
SMP00227,5401
DB05232,5402
DB02554,5403
DB02362,5404
DB01482,5405
DB08218,5406
DB04086,5407
DB08359,5408
DB12254,5409
DB00437,5410
DB04111,5411
DB05458,5412
SMP02427,5413
SMP00280,5414
SMP01121,5415
DB06801,5416
DB08217,5417
DB12538,5418
DB08474,5419
DB02401,5420
DB11944,5421
SMP00797,5422
DB11643,5423
DB03899,5424
DB03052,5425
DB01463,5426
DB00971,5427
DB02506,5428
DB07574,5429
DB08392,5430
DB06283,5431
DB11605,5432
DB01433,5433
DB04980,5434
DB06594,5435
DB08458,5436
DB11921,5437
DB06445,5438
DB13988,5439
DB08255,5440
DB03768,5441
DB12230,5442
DB04098,5443
DB00922,5444
DB13175,5445
DB13443,5446
DB05492,5447
DB04284,5448
DB03120,5449
DB13700,5450
SMP02193,5451
DB04325,5452
DB01556,5453
DB11772,5454
DB12321,5455
DB14026,5456
DB07982,5457
DB05396,5458
DB09114,5459
DB04970,5460
DB06160,5461
DB12927,5462
DB05140,5463
DB11792,5464
DB04442,5465
DB02810,5466
DB02380,5467
DB00924,5468
DB11113,5469
DB12777,5470
SMP00256,5471
DB01355,5472
DB02279,5473
DB04383,5474
DB06393,5475
DB06549,5476
DB06877,5477
DB00544,5478
DB11768,5479
DB09340,5480
SMP00837,5481
DB01465,5482
DB09571,5483
SMP63633,5484
SMP63663,5485
DB11261,5486
DB07706,5487
DB02123,5488
DB12656,5489
DB00063,5490
DB07914,5491
DB00711,5492
DB07595,5493
DB00237,5494
DB13067,5495
DB00665,5496
DB07477,5497
DB00483,5498
DB06800,5499
DB12234,5500
DB05752,5501
DB12541,5502
SMP06761,5503
DB13050,5504
DB04200,5505
DB04252,5506
DB07320,5507
DB05586,5508
DB13124,5509
DB13100,5510
DB08917,5511
DB06773,5512
DB00675,5513
DB04973,5514
DB06741,5515
DB00284,5516
DB12036,5517
DB03598,5518
DB02968,5519
DB00354,5520
DB12442,5521
DB06764,5522
DB10343,5523
DB06882,5524
DB11669,5525
DB14189,5526
DB11079,5527
DB04113,5528
SMP01143,5529
DB01901,5530
DB07390,5531
SMP00292,5532
DB04167,5533
DB06040,5534
DB11828,5535
DB08889,5536
DB07585,5537
DB07763,5538
DB00778,5539
DB06767,5540
SMP00685,5541
DB11371,5542
DB01580,5543
DB01775,5544
DB05675,5545
DB13421,5546
DB05034,5547
DB12122,5548
SMP02460,5549
DB11711,5550
DB12361,5551
DB01147,5552
DB14069,5553
DB12117,5554
DB12782,5555
DB07352,5556
DB07546,5557
DB07691,5558
DB05469,5559
DB05868,5560
DB01932,5561
DB00766,5562
DB07302,5563
DB00447,5564
SMP02403,5565
DB04333,5566
DB13129,5567
DB12727,5568
SMP58785,5569
DB11799,5570
DB11780,5571
DB11660,5572
DB04547,5573
DB13337,5574
DB04036,5575
DB14041,5576
DB12805,5577
DB08828,5578
DB11284,5579
DB13965,5580
DB08325,5581
DB12802,5582
DB02313,5583
DB03446,5584
DB07857,5585
DB01178,5586
DB11460,5587
DB01727,5588
DB08224,5589
DB10803,5590
DB06103,5591
DB04461,5592
DB12228,5593
DB08052,5594
DB08986,5595
DB00008,5596
SMP00677,5597
DB05367,5598
SMP00161,5599
DB00270,5600
DB06444,5601
DB00068,5602
DB01275,5603
DB01598,5604
DB01553,5605
DB01511,5606
DB02715,5607
DB00779,5608
DB01911,5609
DB02039,5610
DB06217,5611
SMP00832,5612
DB12800,5613
DB12774,5614
DB07647,5615
DB04220,5616
DB12240,5617
DB13076,5618
DB12923,5619
DB11995,5620
DB13107,5621
DB11734,5622
DB09332,5623
SMP02080,5624
DB02519,5625
DB03148,5626
DB07034,5627
DB02694,5628
DB04154,5629
DB13268,5630
DB02742,5631
DB12430,5632
DB12088,5633
DB03498,5634
SMP02062,5635
DB11859,5636
DB06290,5637
DB07500,5638
SMP13026,5639
SMP00543,5640
DB07643,5641
DB12293,5642
DB02668,5643
DB13867,5644
DB03056,5645
DB06803,5646
DB00471,5647
DB02166,5648
DB11178,5649
DB11252,5650
SMP57587,5651
DB03393,5652
DB02948,5653
DB09204,5654
DB05424,5655
DB04634,5656
DB01832,5657
DB05101,5658
DB01194,5659
DB14138,5660
DB00325,5661
DB02545,5662
DB07601,5663
DB08908,5664
DB09217,5665
DB00057,5666
DB12081,5667
DB09516,5668
DB13865,5669
DB04398,5670
DB07913,5671
DB12185,5672
DB07817,5673
DB12740,5674
DB00444,5675
DB06720,5676
DB07567,5677
DB07958,5678
DB03718,5679
DB05710,5680
SMP00653,5681
DB08838,5682
DB05839,5683
DB02113,5684
DB08758,5685
DB11848,5686
DB12137,5687
DB12403,5688
DB05467,5689
DB04599,5690
DB11609,5691
DB08940,5692
DB12924,5693
DB01710,5694
DB09318,5695
DB05871,5696
DB14077,5697
SMP00073,5698
DB05253,5699
DB12520,5700
DB04310,5701
DB12052,5702
DB07280,5703
DB10578,5704
DB02633,5705
DB00007,5706
SMP12058,5707
DB08180,5708
DB07808,5709
DB03040,5710
DB09248,5711
DB10583,5712
DB13110,5713
DB08983,5714
DB04845,5715
DB00941,5716
DB03310,5717
DB12096,5718
DB08101,5719
DB04744,5720
DB06590,5721
DB06943,5722
SMP00323,5723
DB04022,5724
DB08918,5725
DB06234,5726
DB07826,5727
DB03424,5728
DB12113,5729
DB13271,5730
DB08173,5731
DB12822,5732
DB12527,5733
DB03842,5734
DB10805,5735
DB09309,5736
SMP00810,5737
DB02186,5738
DB13142,5739
DB11640,5740
DB07165,5741
DB06155,5742
DB06087,5743
DB01564,5744
DB00733,5745
DB01683,5746
DB00100,5747
DB10788,5748
DB00240,5749
DB02835,5750
DB03197,5751
DB01547,5752
DB11592,5753
DB08076,5754
DB04891,5755
DB07870,5756
DB00799,5757
DB07424,5758
DB03025,5759
SMP00157,5760
DB14086,5761
DB12929,5762
DB00582,5763
DB10728,5764
DB11895,5765
DB08530,5766
DB04607,5767
SMP02517,5768
SMP56662,5769
SMP12663,5770
DB10613,5771
DB12971,5772
DB09303,5773
DB05477,5774
DB04627,5775
DB09149,5776
DB03074,5777
DB11137,5778
DB07551,5779
DB08948,5780
DB03117,5781
DB01251,5782
DB13062,5783
DB08781,5784
DB03884,5785
DB02047,5786
DB06554,5787
DB00938,5788
DB11755,5789
DB07479,5790
DB07920,5791
DB03790,5792
DB01437,5793
DB12589,5794
DB00658,5795
DB06271,5796
DB05928,5797
DB09210,5798
DB04820,5799
DB01354,5800
DB06641,5801
SMP00973,5802
DB02209,5803
DB09559,5804
DB08719,5805
DB08856,5806
DB11562,5807
DB01188,5808
DB12867,5809
DB08912,5810
DB12718,5811
DB08223,5812
SMP12055,5813
SMP12094,5814
DB03351,5815
SMP02053,5816
SMP02378,5817
DB13115,5818
DB08155,5819
DB06154,5820
DB14054,5821
SMP00712,5822
DB05210,5823
DB08830,5824
DB03228,5825
DB03132,5826
DB04667,5827
DB12467,5828
DB08569,5829
DB04414,5830
DB00931,5831
DB02111,5832
DB06244,5833
DB13853,5834
DB03509,5835
DB02736,5836
DB03686,5837
DB00181,5838
DB08135,5839
DB13976,5840
DB08043,5841
DB04473,5842
DB04193,5843
DB02967,5844
DB03572,5845
DB06260,5846
DB04636,5847
DB08171,5848
DB09013,5849
DB11326,5850
DB12459,5851
SMP01070,5852
DB07136,5853
SMP00320,5854
DB14193,5855
SMP02397,5856
DB04489,5857
DB11220,5858
DB07453,5859
SMP63639,5860
DB11677,5861
DB05152,5862
DB10856,5863
DB00440,5864
SMP02349,5865
DB05084,5866
DB03489,5867
DB07177,5868
SMP00725,5869
DB12623,5870
DB04039,5871
DB04430,5872
DB09119,5873
DB01692,5874
DB03970,5875
DB03429,5876
DB11957,5877
DB13993,5878
DB14146,5879
DB02678,5880
DB04837,5881
SMP57584,5882
DB13163,5883
DB08813,5884
DB09512,5885
DB08991,5886
DB10429,5887
DB07494,5888
DB12102,5889
DB11777,5890
DB02129,5891
DB10459,5892
DB01918,5893
SMP57583,5894
DB05406,5895
DB01011,5896
DB02991,5897
DB12587,5898
DB06151,5899
DB01889,5900
DB03727,5901
DB01676,5902
SMP13269,5903
DB04879,5904
SMP01082,5905
DB05514,5906
SMP00228,5907
DB04214,5908
DB13845,5909
DB01037,5910
DB00890,5911
DB03614,5912
DB06999,5913
DB10516,5914
DB11984,5915
DB00069,5916
SMP00469,5917
DB12165,5918
DB12647,5919
DB05350,5920
DB12007,5921
SMP00445,5922
SMP63759,5923
DB08209,5924
DB09257,5925
DB05299,5926
SMP12549,5927
DB12379,5928
DB08153,5929
DB11998,5930
DB06585,5931
DB12424,5932
DB01959,5933
DB12638,5934
DB08560,5935
DB10686,5936
DB09280,5937
DB12136,5938
DB06096,5939
DB12660,5940
DB00942,5941
DB05018,5942
DB06608,5943
DB12232,5944
DB12522,5945
DB01035,5946
DB03635,5947
DB11186,5948
DB09016,5949
DB02260,5950
DB03133,5951
DB04631,5952
DB00487,5953
DB07045,5954
DB12982,5955
DB04300,5956
DB08624,5957
DB00380,5958
DB04480,5959
DB09030,5960
DB09158,5961
DB12239,5962
DB05351,5963
DB01652,5964
DB13139,5965
DB09131,5966
DB00251,5967
DB13885,5968
DB04785,5969
DB01418,5970
DB06858,5971
SMP12057,5972
DB14124,5973
SMP12050,5974
DB00268,5975
SMP01045,5976
DB02695,5977
DB00629,5978
DB04953,5979
DB00910,5980
DB03064,5981
SMP06787,5982
DB14016,5983
DB13200,5984
DB01675,5985
DB12015,5986
SMP02322,5987
DB07158,5988
DB02216,5989
DB00902,5990
DB07796,5991
DB02152,5992
DB09352,5993
DB10457,5994
DB02274,5995
DB05237,5996
DB05932,5997
SMP02035,5998
DB05772,5999
DB00479,6000
DB07915,6001
SMP12444,6002
DB13056,6003
DB08044,6004
DB11614,6005
DB06776,6006
DB08065,6007
DB02902,6008
DB12562,6009
SMP63640,6010
SMP00611,6011
DB11774,6012
SMP00711,6013
DB07519,6014
SMP63586,6015
DB07348,6016
DB02731,6017
DB13612,6018
DB06683,6019
DB03316,6020
DB05296,6021
DB09259,6022
DB00996,6023
DB08981,6024
DB13871,6025
DB01202,6026
DB14174,6027
DB04657,6028
DB07130,6029
DB04844,6030
DB02403,6031
DB14055,6032
DB02585,6033
DB06420,6034
DB05968,6035
DB03400,6036
DB09413,6037
SMP00489,6038
DB07773,6039
DB07185,6040
DB01874,6041
DB03984,6042
DB08698,6043
DB00422,6044
DB02081,6045
DB02508,6046
DB02321,6047
DB08848,6048
DB12632,6049
DB01434,6050
DB08219,6051
DB11092,6052
DB06372,6053
SMP00181,6054
DB08413,6055
DB03628,6056
DB08870,6057
DB12139,6058
DB12702,6059
SMP02328,6060
DB00427,6061
DB05185,6062
DB06207,6063
DB12312,6064
DB00729,6065
DB08481,6066
SMP01036,6067
DB07876,6068
DB03868,6069
DB11269,6070
DB11604,6071
DB13749,6072
DB05006,6073
SMP00455,6074
DB07895,6075
DB02154,6076
DB13694,6077
DB04490,6078
DB01092,6079
DB13023,6080
DB02288,6081
DB04190,6082
DB12598,6083
DB01192,6084
DB02637,6085
DB05437,6086
DB02957,6087
DB12179,6088
DB12911,6089
DB01922,6090
DB00808,6091
DB11869,6092
DB11986,6093
DB00628,6094
DB02227,6095
DB12303,6096
DB06201,6097
SMP02315,6098
DB02654,6099
DB08717,6100
DB01066,6101
DB06295,6102
DB01933,6103
SMP60230,6104
DB11851,6105
DB04606,6106
DB08367,6107
DB02301,6108
DB04893,6109
DB12866,6110
DB08693,6111
DB01115,6112
DB08237,6113
DB03337,6114
DB01780,6115
DB00453,6116
DB10376,6117
DB02992,6118
DB04110,6119
DB00554,6120
SMP00650,6121
DB00851,6122
DB02482,6123
SMP00816,6124
DB02180,6125
DB00612,6126
DB06331,6127
DB12834,6128
DB12975,6129
DB00094,6130
DB01631,6131
DB08185,6132
DB08198,6133
DB01615,6134
DB07880,6135
DB05447,6136
DB05393,6137
DB12998,6138
DB03592,6139
DB12310,6140
DB09020,6141
DB10489,6142
DB10610,6143
DB12245,6144
DB00918,6145
DB09088,6146
DB06156,6147
DB04097,6148
DB02479,6149
DB09179,6150
SMP00722,6151
DB03380,6152
DB00346,6153
DB14128,6154
DB02105,6155
DB04051,6156
DB02143,6157
DB12850,6158
DB09086,6159
DB12142,6160
DB06875,6161
DB04470,6162
DB06921,6163
DB14062,6164
DB02496,6165
DB04263,6166
DB05805,6167
DB03719,6168
DB11812,6169
DB12815,6170
DB09012,6171
DB08520,6172
DB14085,6173
DB11960,6174
DB04407,6175
DB12762,6176
DB11647,6177
DB11666,6178
DB13203,6179
DB01979,6180
DB10980,6181
SMP00409,6182
DB04180,6183
DB08872,6184
DB04931,6185
DB04015,6186
DB12481,6187
DB09221,6188
DB07776,6189
DB03906,6190
DB12130,6191
DB10523,6192
DB05911,6193
DB03932,6194
DB02256,6195
DB03438,6196
DB05409,6197
DB12177,6198
DB03092,6199
DB10379,6200
DB11841,6201
SMP12077,6202
DB08674,6203
DB02596,6204
DB02899,6205
DB00016,6206
SMP00629,6207
DB12104,6208
DB12513,6209
DB09215,6210
DB06215,6211
DB07614,6212
DB08595,6213
DB04492,6214
DB03513,6215
DB02828,6216
DB08258,6217
DB04900,6218
DB05046,6219
DB02502,6220
DB07529,6221
DB10292,6222
DB13889,6223
DB09233,6224
DB01643,6225
DB05311,6226
DB00429,6227
DB00859,6228
DB08588,6229
DB12819,6230
DB00548,6231
DB03033,6232
DB12991,6233
DB03756,6234
DB02172,6235
DB12573,6236
DB07535,6237
DB07501,6238
SMP00487,6239
SMP01148,6240
DB03104,6241
DB12781,6242
DB05553,6243
DB03663,6244
DB06178,6245
DB01792,6246
DB06235,6247
DB12145,6248
DB13518,6249
DB00192,6250
DB00189,6251
DB02017,6252
SMP00164,6253
SMP00087,6254
DB11029,6255
DB06362,6256
DB05885,6257
DB07006,6258
DB12200,6259
DB13011,6260
DB06342,6261
DB06630,6262
DB08621,6263
SMP60744,6264
DB03761,6265
DB07069,6266
DB07030,6267
DB01108,6268
SMP02058,6269
DB02237,6270
SMP01120,6271
SMP00010,6272
DB12261,6273
DB12452,6274
DB12887,6275
DB12374,6276
DB07092,6277
DB13012,6278
DB02959,6279
DB02619,6280
DB10324,6281
SMP12707,6282
DB03350,6283
DB03840,6284
DB12325,6285
DB11064,6286
DB07608,6287
DB09488,6288
SMP02361,6289
SMP00158,6290
DB12877,6291
DB12267,6292
DB02434,6293
DB03661,6294
DB03928,6295
DB00400,6296
DB08315,6297
DB13323,6298
DB03015,6299
DB07565,6300
SMP02388,6301
DB04175,6302
DB07816,6303
DB02087,6304
DB07035,6305
DB13150,6306
SMP58936,6307
DB06073,6308
DB02163,6309
DB13355,6310
DB10811,6311
DB12577,6312
DB12843,6313
DB11718,6314
SMP00313,6315
DB04960,6316
DB09262,6317
DB11157,6318
DB11706,6319
DB02367,6320
SMP02435,6321
DB07605,6322
DB03822,6323
DB11745,6324
SMP00129,6325
SMP01033,6326
DB07257,6327
DB03314,6328
DB06588,6329
DB11338,6330
SMP02444,6331
DB11955,6332
DB01833,6333
DB02324,6334
DB11956,6335
DB11242,6336
DB07250,6337
DB03252,6338
DB09422,6339
DB07506,6340
DB12277,6341
SMP02387,6342
DB07989,6343
DB03958,6344
DB11584,6345
DB12211,6346
DB03204,6347
DB01969,6348
DB04255,6349
DB06472,6350
DB01682,6351
SMP02100,6352
DB02161,6353
DB00660,6354
DB07936,6355
DB00165,6356
DB13038,6357
SMP01151,6358
DB12789,6359
DB10792,6360
DB14052,6361
DB11153,6362
SMP00541,6363
DB11623,6364
DB03688,6365
DB06534,6366
DB04523,6367
DB06532,6368
DB12237,6369
DB12550,6370
DB07056,6371
DB06354,6372
DB08701,6373
DB12517,6374
DB04038,6375
DB06972,6376
DB12223,6377
DB11987,6378
SMP63631,6379
DB09350,6380
DB11804,6381
DB04628,6382
DB12931,6383
DB10757,6384
DB09135,6385
DB04143,6386
SMP01142,6387
DB03854,6388
DB09175,6389
DB07711,6390
DB11811,6391
DB01520,6392
DB13947,6393
DB04157,6394
DB10865,6395
DB03905,6396
DB12126,6397
DB00369,6398
DB08422,6399
SMP12014,6400
DB00366,6401
DB12280,6402
DB11333,6403
SMP14204,6404
DB11974,6405
DB11337,6406
DB12614,6407
DB09203,6408
DB06832,6409
SMP01906,6410
DB03108,6411
DB07394,6412
DB05102,6413
DB06731,6414
DB01484,6415
DB02425,6416
DB08647,6417
DB04286,6418
DB00546,6419
DB02340,6420
DB05875,6421
DB12836,6422
DB03240,6423
DB04767,6424
DB07200,6425
SMP00833,6426
DB05130,6427
DB07483,6428
DB12691,6429
DB04772,6430
DB07516,6431
DB02928,6432
DB03771,6433
DB08590,6434
DB11027,6435
DB10577,6436
DB08883,6437
DB13595,6438
DB08259,6439
DB04250,6440
DB03357,6441
DB12853,6442
DB02671,6443
DB11589,6444
DB10733,6445
DB04408,6446
DB00153,6447
SMP01137,6448
DB05054,6449
SMP12974,6450
DB10663,6451
DB05683,6452
DB03654,6453
DB03844,6454
DB00249,6455
DB08694,6456
DB13037,6457
DB08737,6458
DB01626,6459
DB13920,6460
DB03544,6461
DB08529,6462
DB05282,6463
DB08465,6464
DB01236,6465
DB02994,6466
DB04142,6467
DB12377,6468
DB04976,6469
DB05929,6470
DB09265,6471
DB11752,6472
DB07781,6473
DB08251,6474
DB07754,6475
DB04787,6476
DB06611,6477
SMP63608,6478
DB05913,6479
DB10772,6480
DB11457,6481
DB13099,6482
DB04198,6483
DB05833,6484
DB04353,6485
SMP01083,6486
SMP12487,6487
DB06237,6488
DB05645,6489
DB02562,6490
DB08756,6491
DB05874,6492
DB04551,6493
DB08968,6494
DB06701,6495
DB14098,6496
DB02433,6497
DB12903,6498
DB12890,6499
DB09472,6500
DB06212,6501
SMP58797,6502
DB11965,6503
SMP63647,6504
DB12767,6505
DB04992,6506
DB12847,6507
DB02950,6508
DB07349,6509
DB12086,6510
DB00217,6511
DB04852,6512
DB00392,6513
DB10789,6514
DB14004,6515
DB03644,6516
DB01776,6517
DB01278,6518
DB07510,6519
DB13912,6520
DB13961,6521
DB04372,6522
SMP14304,6523
DB07789,6524
DB13983,6525
DB06932,6526
DB11273,6527
DB02174,6528
DB01987,6529
DB04322,6530
DB05224,6531
DB05695,6532
DB13111,6533
DB09425,6534
DB01219,6535
DB05596,6536
DB09394,6537
DB05462,6538
DB01912,6539
SMP06731,6540
DB12749,6541
DB01701,6542
DB00792,6543
DB00811,6544
SMP02114,6545
DB13805,6546
DB04925,6547
DB11966,6548
DB04898,6549
DB07956,6550
DB10451,6551
DB03235,6552
DB03535,6553
DB03702,6554
DB05260,6555
DB11996,6556
DB00486,6557
DB09290,6558
DB13095,6559
DB09353,6560
DB02016,6561
DB08388,6562
DB02310,6563
SMP12616,6564
DB12539,6565
DB05029,6566
DB12022,6567
DB00293,6568
DB04660,6569
DB06670,6570
SMP00154,6571
DB00562,6572
DB01670,6573
DB03150,6574
DB01991,6575
DB14145,6576
SMP02032,6577
SMP02433,6578
DB03331,6579
DB08213,6580
DB04697,6581
DB07070,6582
SMP14316,6583
DB03704,6584
DB09561,6585
DB04331,6586
SMP59716,6587
DB01723,6588
DB14060,6589
DB01440,6590
DB13106,6591
DB12658,6592
DB03668,6593
DB00838,6594
DB08794,6595
DB12288,6596
DB12584,6597
DB04975,6598
DB07524,6599
DB07410,6600
DB12380,6601
DB06673,6602
DB08356,6603
DB07259,6604
DB12354,6605
DB08802,6606
DB05889,6607
DB13030,6608
DB11264,6609
DB00489,6610
DB07771,6611
DB05685,6612
DB01950,6613
DB09242,6614
DB06346,6615
DB06297,6616
DB06406,6617
DB07925,6618
DB11861,6619
DB12901,6620
DB08497,6621
DB04798,6622
DB08345,6623
DB12672,6624
DB10276,6625
DB06867,6626
DB04823,6627
DB06529,6628
DB00642,6629
DB11948,6630
DB03709,6631
SMP01054,6632
DB02462,6633
DB07017,6634
DB08475,6635
DB06866,6636
DB12279,6637
DB14025,6638
DB03976,6639
DB08160,6640
DB07855,6641
SMP00625,6642
DB03144,6643
DB07157,6644
DB10632,6645
DB13936,6646
DB12530,6647
DB06623,6648
DB03445,6649
DB07204,6650
DB02281,6651
DB00473,6652
DB02262,6653
SMP12671,6654
DB11976,6655
DB02822,6656
DB06868,6657
DB08726,6658
DB01760,6659
DB07739,6660
DB13108,6661
DB07724,6662
DB12229,6663
DB05119,6664
DB01166,6665
SMP14374,6666
DB10531,6667
DB12150,6668
DB12006,6669
DB04830,6670
DB01611,6671
DB04129,6672
DB06094,6673
DB00513,6674
DB06248,6675
DB08256,6676
DB12415,6677
DB04194,6678
DB07517,6679
DB04890,6680
DB08868,6681
DB00348,6682
DB07238,6683
DB02641,6684
DB06166,6685
DB03165,6686
SMP00070,6687
DB03031,6688
DB00236,6689
SMP12650,6690
DB09369,6691
SMP02089,6692
SMP12698,6693
DB08768,6694
DB13060,6695
DB09372,6696
SMP12696,6697
DB02352,6698
DB00517,6699
DB02846,6700
DB11336,6701
DB07525,6702
DB01569,6703
DB13989,6704
DB12311,6705
DB08890,6706
DB04295,6707
DB00317,6708
DB12012,6709
DB07173,6710
DB12392,6711
DB00135,6712
DB00442,6713
DB11117,6714
DB04934,6715
DB12193,6716
DB12359,6717
DB00221,6718
DB00516,6719
DB08285,6720
DB01337,6721
DB09532,6722
DB02375,6723
DB01213,6724
DB00349,6725
DB12775,6726
DB02689,6727
DB08634,6728
DB07539,6729
DB05341,6730
DB07487,6731
DB02560,6732
SMP00644,6733
DB14183,6734
DB09253,6735
DB07376,6736
DB06899,6737
DB01859,6738
DB04886,6739
DB06976,6740
DB12455,6741
DB05412,6742
DB13098,6743
DB05899,6744
SMP58923,6745
DB00319,6746
SMP00619,6747
SMP01158,6748
DB01651,6749
DB07859,6750
DB07201,6751
DB08370,6752
DB08995,6753
SMP60218,6754
DB08083,6755
DB12205,6756
DB11217,6757
DB00848,6758
DB08947,6759
DB01421,6760
DB12752,6761
DB05112,6762
DB12168,6763
DB04132,6764
DB13071,6765
DB13583,6766
DB04778,6767
DB04385,6768
DB02100,6769
DB04367,6770
DB00242,6771
DB12302,6772
DB13917,6773
DB05757,6774
DB07798,6775
DB04276,6776
DB12160,6777
DB07096,6778
DB12043,6779
DB05549,6780
DB11007,6781
DB02189,6782
DB08057,6783
SMP02118,6784
DB04996,6785
DB07407,6786
DB07068,6787
DB07403,6788
DB11680,6789
DB02669,6790
DB00402,6791
DB02079,6792
DB04261,6793
DB11866,6794
DB09543,6795
DB08348,6796
DB08946,6797
DB02424,6798
DB06922,6799
DB11773,6800
DB04431,6801
DB02541,6802
DB10819,6803
DB10966,6804
DB01904,6805
DB07467,6806
DB07568,6807
DB04849,6808
DB12980,6809
DB08688,6810
DB11911,6811
DB14063,6812
DB01788,6813
DB01612,6814
DB01627,6815
DB02895,6816
DB11071,6817
DB00958,6818
DB06990,6819
DB03199,6820
DB04357,6821
DB01977,6822
DB12748,6823
DB03609,6824
DB02473,6825
DB00812,6826
DB04882,6827
DB14092,6828
DB07152,6829
DB12278,6830
DB07237,6831
DB14084,6832
DB13711,6833
DB12326,6834
DB08803,6835
DB08287,6836
DB07269,6837
DB13897,6838
DB08887,6839
DB07520,6840
DB01205,6841
DB08286,6842
DB11781,6843
DB07906,6844
DB01849,6845
DB01375,6846
DB12549,6847
DB02652,6848
DB04163,6849
DB12540,6850
DB12328,6851
DB13296,6852
DB13128,6853
DB07447,6854
DB13995,6855
DB12852,6856
SMP02083,6857
DB00600,6858
DB05996,6859
DB04437,6860
DB03250,6861
SMP00646,6862
DB06458,6863
DB12570,6864
DB01993,6865
DB13000,6866
DB02859,6867
DB07230,6868
DB11330,6869
DB02871,6870
DB09098,6871
DB07951,6872
DB12596,6873
SMP00539,6874
DB12352,6875
DB04406,6876
DB02057,6877
DB11767,6878
DB12307,6879
DB04647,6880
DB05550,6881
DB02548,6882
DB07618,6883
DB08645,6884
DB11836,6885
DB14135,6886
DB10868,6887
DB10316,6888
DB08186,6889
DB10923,6890
DB07499,6891
DB09067,6892
DB00617,6893
DB00296,6894
DB06929,6895
DB03363,6896
DB03292,6897
SMP00639,6898
DB03439,6899
DB12116,6900
DB03933,6901
DB08952,6902
DB12979,6903
DB06919,6904
DB04037,6905
DB12636,6906
DB01645,6907
DB06749,6908
DB01430,6909
DB07078,6910
DB02960,6911
DB12218,6912
SMP12076,6913
DB08640,6914
DB04658,6915
DB10905,6916
DB07644,6917
DB13091,6918
DB12574,6919
SMP02325,6920
DB07778,6921
DB08691,6922
SMP02545,6923
DB11694,6924
DB11602,6925
DB03392,6926
DB12051,6927
DB14154,6928
DB01934,6929
DB06860,6930
DB12865,6931
DB01777,6932
DB11190,6933
SMP00041,6934
DB06864,6935
DB01515,6936
SMP02565,6937
DB11096,6938
DB02917,6939
DB07899,6940
DB01228,6941
DB12809,6942
DB12400,6943
DB08676,6944
SMP00791,6945
DB03779,6946
DB00957,6947
SMP58931,6948
DB02058,6949
DB12854,6950
DB02557,6951
DB05855,6952
DB08170,6953
DB08473,6954
DB02842,6955
DB04436,6956
DB09295,6957
DB03864,6958
DB10317,6959
DB11129,6960
DB08869,6961
DB03395,6962
DB10460,6963
DB02912,6964
DB09420,6965
DB10553,6966
DB08685,6967
DB12264,6968
DB02024,6969
DB00220,6970
DB05013,6971
DB06397,6972
DB02014,6973
DB02691,6974
DB10748,6975
DB13170,6976
DB03554,6977
DB00699,6978
DB12984,6979
DB04903,6980
DB07086,6981
DB02710,6982
DB01747,6983
DB10884,6984
DB05233,6985
DB04655,6986
DB11693,6987
DB07193,6988
SMP00633,6989
